1195,324  2,210077E-6  0  0,001182291  0,001250482
1194,976  2,135465E-7  0  0,0004728991  0,0002497064
1194,627  9,755078E-7  0  -0,0005118391  -0,001021608
1194,279  3,779184E-6  0  -0,001162343  -0,001924639
1193,931  3,881782E-6  0  -0,001078874  -0,00200637
1193,583  1,244749E-6  0  -0,0003197044  -0,001249362
1193,235  2,991289E-7  0  0,0006268417  -8,064987E-5
1192,888  1,526307E-6  0  0,001133156  0,0008676919
1192,54  1,426578E-6  0  0,0008159053  0,001112217
1192,193  2,921425E-7  0  -0,000215699  0,0005855755
1191,846  1,553419E-6  0  -0,001399156  -0,0003344519
1191,5  3,926357E-6  0  -0,002030806  -0,001050503
1191,153  3,010348E-6  0  -0,001674872  -0,001095712
1190,807  2,645649E-7  0  -0,0004322111  -0,0004062484
1190,461  1,207079E-6  0  0,001092295  0,0006412876
1190,115  4,943464E-6  0  0,00211329  0,001449367
1189,769  5,129715E-6  0  0,002100472  0,001548588
1189,424  1,452221E-6  0  0,00107905  0,0008731969
1189,078  1,376309E-7  0  -0,0003785765  -0,000197949
1188,733  2,47678E-6  0  -0,001469384  -0,001059864
1188,388  3,099551E-6  0  -0,00160796  -0,001232811
1188,044  7,393253E-7  0  -0,0007530327  -0,000641569
1187,699  3,366998E-7  0  0,0005734763  0,000341419
1187,355  2,844792E-6  0  0,001586389  0,001115683
1187,011  3,254484E-6  0  0,0016859  0,001207609
1186,667  7,148399E-7  0  0,0007993565  0,0005523533
1186,323  4,172376E-7  0  -0,0005786919  -0,0004645732
1185,98  3,269433E-6  0  -0,001670727  -0,001233491
1185,636  3,879831E-6  0  -0,001861781  -0,001284071
1185,293  1,086758E-6  0  -0,001050843  -0,0005724097
1184,95  2,407241E-7  0  0,0002932008  0,0004806563
1184,608  2,641932E-6  0  0,001402754  0,001228532
1184,265  3,137396E-6  0  0,001653439  0,001180186
1183,923  7,160441E-7  0  0,0009221494  0,0003015418
1183,581  7,686298E-7  0  -0,0003450497  -0,0009438068
1183,239  4,077377E-6  0  -0,001394163  -0,001846645
1182,897  4,587638E-6  0  -0,0016025  -0,001858037
1182,556  1,180275E-6  0  -0,0008415729  -0,0009163637
1182,214  3,412733E-7  0  0,0004470524  0,00049747
1181,873  3,730779E-6  0  0,00150793  0,001616643
1181,532  4,761603E-6  0  0,00171236  0,001817144
1181,192  1,386347E-6  0  0,0009279406  0,0009762024
1180,851  2,743075E-7  0  -0,0003988712  -0,0004467978
1180,511  3,822211E-6  0  -0,001497868  -0,00165892
1180,171  5,260211E-6  0  -0,001722553  -0,00197584
1179,831  1,783289E-6  0  -0,000931195  -0,001208697
1179,491  1,751077E-7  0  0,0004216247  0,0002251732
1179,151  3,623961E-6  0  0,001540664  0,001533612
1178,812  5,401966E-6  0  0,001749656  0,001994684
1178,473  2,038355E-6  0  0,0008913154  0,001364
1178,134  2,457183E-7  0  -0,0005654249  1,250454E-5
1177,795  3,700442E-6  0  -0,00177859  -0,00128486
1177,457  5,565611E-6  0  -0,002007727  -0,001790445
1177,118  1,987702E-6  0  -0,001041493  -0,001224054
1176,78  3,472313E-7  0  0,0006669834  7,810416E-5
1176,442  5,279646E-6  0  0,002238434  0,001357359
1176,104  8,950674E-6  0  0,002848976  0,001869409
1175,767  5,015046E-6  0  0,002185067  0,001314368
1175,429  2,925462E-7  0  0,0006155514  1,301827E-5
1175,092  2,049886E-6  0  -0,001016304  -0,001273493
1174,755  5,127968E-6  0  -0,001863002  -0,001779404
1174,418  2,903607E-6  0  -0,001539383  -0,001177388
1174,081  1,197606E-7  0  -0,0003228338  0,0002249556
1173,745  2,915995E-6  0  0,00102298  0,001649592
1173,409  6,262049E-6  0  0,001696147  0,002282411
1173,073  3,669338E-6  0  0,001317376  0,001732079
1172,737  6,477974E-8  0  0,0001394265  0,0002532112
1172,401  2,465988E-6  0  -0,001112938  -0,001392941
1172,066  6,510433E-6  0  -0,001676786  -0,0023614
1171,73  4,853849E-6  0  -0,001204917  -0,002190464
1171,395  8,559181E-7  0  2,528711E-5  -0,001049207
1171,06  1,363679E-6  0  0,001270994  0,0003721292
1170,726  3,650588E-6  0  0,001760108  0,001262761
1170,391  2,064986E-6  0  0,001151422  0,001151993
1170,057  7,062074E-8  0  -0,0002506865  0,0001668234
1169,723  3,010506E-6  0  -0,001656485  -0,001057923
1169,389  6,32688E-6  0  -0,002239101  -0,001760844
1169,055  3,799167E-6  0  -0,001615348  -0,001503415
1168,721  1,472583E-7  0  -8,107717E-5  -0,0004266943
1168,388  2,39282E-6  0  0,001539451  0,0008328282
1168,055  6,119547E-6  0  0,002350495  0,001518395
1167,722  3,924143E-6  0  0,001891356  0,001200459
1167,389  1,287018E-7  0  0,0004040141  3,559581E-5
1167,056  2,664277E-6  0  -0,001293608  -0,001315243
1166,724  7,342284E-6  0  -0,002261143  -0,00206416
1166,392  5,424777E-6  0  -0,001962032  -0,001752719
1166,06  4,656667E-7  0  -0,0005654522  -0,0005235268
1165,728  1,744122E-6  0  0,001147593  0,0009517674
1165,396  6,561865E-6  0  0,002221943  0,001849625
1165,065  5,514347E-6  0  0,002062993  0,00166251
1164,733  6,504705E-7  0  0,0007667076  0,0004896438
1164,402  1,509157E-6  0  -0,0009406317  -0,001016964
1164,071  6,743781E-6  0  -0,002117141  -0,002021894
1163,741  6,688371E-6  0  -0,002137911  -0,001981017
1163,41  1,568604E-6  0  -0,001042926  -0,0009505282
1163,08  3,510757E-7  0  0,0004960231  0,0004465044
1162,75  3,435405E-6  0  0,001568078  0,001377357
1162,42  3,181059E-6  0  0,001549539  0,00127676
1162,09  1,917425E-7  0  0,0004620684  0,0001712893
1161,76  2,26413E-6  0  -0,001041655  -0,001334509
1161,431  7,903236E-6  0  -0,002055654  -0,002402625
1161,101  7,699986E-6  0  -0,001944517  -0,002440189
1160,772  2,040312E-6  0  -0,0007125394  -0,001438939
1160,444  7,826541E-7  0  0,0009940372  1,836146E-5
1160,115  4,96248E-6  0  0,002253608  0,00108859
1159,786  5,591404E-6  0  0,002394975  0,001147919
1159,458  1,529475E-6  0  0,00138079  0,0001475717
1159,13  1,483866E-6  0  -0,0001721924  -0,00135652
1158,802  6,475861E-6  0  -0,001349486  -0,002516825
1158,474  7,38853E-6  0  -0,00146933  -0,002672211
1158,147  2,537837E-6  0  -0,0004835825  -0,001720062
1157,819  7,919691E-7  0  0,0009827694  -0,0001727919
1157,492  4,140509E-6  0  0,001980605  0,00113131
1157,165  4,308188E-6  0  0,001779876  0,001497443
1156,838  5,296033E-7  0  0,0003001956  0,0007580181
1156,512  2,963459E-6  0  -0,001817255  -0,0006441605
1156,185  1,293701E-5  0  -0,003542318  -0,001915983
1155,859  1,731004E-5  0  -0,004011679  -0,002365505
1155,533  9,738461E-6  0  -0,003000564  -0,001786577
1155,207  1,129222E-6  0  -0,001048778  -0,0005597894
1154,881  8,206826E-7  0  0,000828666  0,0005829882
1154,556  3,059327E-6  0  0,001685978  0,0009910224
1154,23  1,230979E-6  0  0,001146041  0,0004739631
1153,905  4,173735E-7  0  -0,0004173147  -0,0005891044
1153,58  5,295362E-6  0  -0,002108096  -0,001471324
1153,256  9,138022E-6  0  -0,003013909  -0,001521387
1152,931  6,105817E-6  0  -0,002704551  -0,0005451387
1152,606  2,609051E-6  0  -0,001449248  0,001072569
1152,282  5,324009E-6  0  -4,015303E-5  0,002574502
1151,958  8,835418E-6  0  0,0006693649  0,003247766
1151,634  6,415672E-6  0  0,0002473586  0,002814051
1151,311  2,935686E-6  0  -0,001082671  0,001573943
1150,987  5,402224E-6  0  -0,002580763  0,0002271915
1150,664  9,618053E-6  0  -0,003415737  -0,0005252655
1150,341  8,014855E-6  0  -0,003132077  -0,0003700123
1150,018  3,068795E-6  0  -0,001896406  0,000458285
1149,695  1,552399E-6  0  -0,0003909946  0,001331
1149,372  2,339572E-6  0  0,0005777442  0,001601513
1149,05  1,012089E-6  0  0,0005300554  0,0009860394
1148,727  2,073198E-7  0  -0,0004303543  -0,0002671475
1148,405  4,167134E-6  0  -0,001692051  -0,001513667
1148,084  8,508037E-6  0  -0,002493271  -0,002073905
1147,762  6,59055E-6  0  -0,002353943  -0,001612918
1147,44  1,537901E-6  0  -0,001338896  -0,0003261174
1147,119  1,108865E-6  0  -9,412674E-6  0,001169773
1146,798  4,491565E-6  0  0,000902022  0,00217401
1146,477  4,863797E-6  0  0,000905457  0,002275053
1146,156  1,956692E-6  0  2,312393E-5  0,001552474
1145,835  1,435664E-6  0  -0,001231171  0,0005020114
1145,515  3,791819E-6  0  -0,002144023  -0,0002638052
1145,195  4,033117E-6  0  -0,002197397  -0,0003633893
1144,874  1,494823E-6  0  -0,001346732  0,0001545074
1144,555  6,107284E-7  0  -3,387379E-5  0,0008655576
1144,235  2,166339E-6  0  0,001062898  0,001237058
1143,915  2,319378E-6  0  0,001396253  0,0009470326
1143,596  5,67945E-7  0  0,0008315988  7,105633E-5
1143,277  8,35725E-7  0  -0,0003036205  -0,0009655517
1142,958  3,820905E-6  0  -0,00141672  -0,001635285
1142,639  5,290755E-6  0  -0,001972848  -0,001608205
1142,32  3,252307E-6  0  -0,001764124  -0,0009316901
1142,002  7,947945E-7  0  -0,0009859363  7,637091E-6
1141,683  4,199581E-7  0  -9,542254E-5  0,0007101178
1141,365  7,485695E-7  0  0,0004536382  0,0008418921
1141,047  2,987279E-7  0  0,0004466601  0,0004065271
1140,729  6,537533E-8  0  -8,515745E-6  -0,0002823319
1140,412  8,019873E-7  0  -0,0005798831  -0,0008012071
1140,094  1,306849E-6  0  -0,0009182148  -0,0008660134
1139,777  7,82607E-7  0  -0,0008479568  -0,0004842168
1139,46  1,630425E-7  0  -0,0004396014  7,269482E-5
1139,143  1,697754E-7  0  6,192483E-5  0,000450314
1138,827  2,811679E-7  0  0,0003952485  0,0004310115
1138,51  1,534614E-7  0  0,0004277892  5,959932E-5
1138,194  1,650612E-7  0  0,0002085323  -0,0003963075
1137,877  3,241022E-7  0  -8,867001E-5  -0,0006210437
1137,561  2,332948E-7  0  -0,0002832601  -0,0004504403
1137,246  7,012013E-8  0  -0,0002904807  2,595006E-5
1136,93  2,421462E-7  0  -0,000151016  0,0005203298
1136,614  4,324608E-7  0  1,802061E-5  0,0007236351
1136,299  2,120071E-7  0  0,0001083184  0,0004949686
1135,984  7,957334E-9  0  8,353726E-5  -5,149753E-5
1135,669  3,116363E-7  0  -1,520329E-5  -0,0006137766
1135,354  6,537989E-7  0  -0,0001146628  -0,0008816145
1135,04  4,511639E-7  0  -0,0001661639  -0,0007193811
1134,725  7,32329E-8  0  -0,0001719542  -0,0002426243
1134,411  7,737196E-8  0  -0,0001665763  0,0002561906
1134,097  2,208853E-7  0  -0,0001737706  0,0004860511
1133,783  1,170182E-7  0  -0,000177271  0,0003311337
1133,469  2,038455E-8  0  -0,0001318703  -8,468638E-5
1133,156  1,913206E-7  0  -8,402993E-6  -0,000479923
1132,842  3,135912E-7  0  0,0001630239  -0,0005923299
1132,529  1,672573E-7  0  0,0002907231  -0,0003415788
1132,216  7,399808E-8  0  0,0002722786  0,0001217718
1131,903  2,21117E-7  0  7,070134E-5  0,0005105799
1131,59  3,272071E-7  0  -0,0002369221  0,0005803596
1131,278  2,592137E-7  0  -0,0004807825  0,0002827916
1130,965  2,336784E-7  0  -0,0004894514  -0,0002018821
1130,653  3,095769E-7  0  -0,0002012362  -0,0005750351
1130,341  3,700617E-7  0  0,0002760764  -0,0006059831
1130,029  4,81068E-7  0  0,0007055617  -0,0002798461
1129,718  6,337073E-7  0  0,0008508065  0,000186126
1129,406  5,112997E-7  0  0,0006239204  0,0004715772
1129,095  1,246727E-7  0  0,0001593672  0,0003516594
1128,784  6,986255E-8  0  -0,0002433022  -0,000155845
1128,473  5,898422E-7  0  -0,0002882913  -0,0007882533
1128,162  1,196465E-6  0  0,0001285036  -0,001188129
1127,851  1,626015E-6  0  0,0008277699  -0,001120101
1127,541  2,017205E-6  0  0,001419682  -0,0006242575
1127,23  1,9272E-6  0  0,00151543  -9,09569E-6
1126,92  8,651897E-7  0  0,0009633886  0,0003199175
1126,61  9,364194E-9  0  -3,080916E-5  0,0001009835
1126,301  1,13281E-6  0  -0,0009844551  -0,0006152822
1125,991  3,450191E-6  0  -0,001389721  -0,001473491
1125,681  4,219477E-6  0  -0,00100354  -0,002001844
1125,372  2,972794E-6  0  -7,713202E-6  -0,001879069
1125,063  2,026501E-6  0  0,001065009  -0,001127575
1124,754  2,204531E-6  0  0,001612972  -0,0001178766
1124,445  1,767364E-6  0  0,001305782  0,0006250418
1124,137  4,939537E-7  0  0,0002885276  0,0007086337
1123,828  6,561599E-7  0  -0,0008768158  9,173889E-5
1123,52  2,605589E-6  0  -0,001513916  -0,0008903309
1123,212  3,72762E-6  0  -0,001216504  -0,001711913
1122,904  3,227181E-6  0  -9,621955E-5  -0,001951168
1122,596  3,306198E-6  0  0,001256517  -0,001526033
1122,289  4,157106E-6  0  0,002089798  -0,0007371269
1121,981  3,113654E-6  0  0,001915084  -9,201675E-5
1121,674  5,409545E-7  0  0,0007988743  -1,033086E-5
1121,367  6,451528E-7  0  -0,000652938  -0,0005783705
1121,06  4,126629E-6  0  -0,001621588  -0,00149479
1120,753  6,264782E-6  0  -0,001536659  -0,00224026
1120,447  4,936585E-6  0  -0,000411118  -0,002375549
1120,14  3,865786E-6  0  0,001147508  -0,001797845
1119,834  4,925945E-6  0  0,002267407  -0,0008076199
1119,528  4,52294E-6  0  0,002305115  5,429896E-5
1119,222  1,351419E-6  0  0,001221647  0,0003086094
1118,916  1,534702E-7  0  -0,000378396  -0,0001923966
1118,611  3,306856E-6  0  -0,001577379  -0,00118007
1118,305  6,189553E-6  0  -0,001664818  -0,002118497
1118  5,605641E-6  0  -0,0005522413  -0,002503243
1117,695  5,059815E-6  0  0,001159849  -0,002140763
1117,39  6,721604E-6  0  0,002511077  -0,001251111
1117,085  6,450573E-6  0  0,002726765  -0,0003377099
1116,781  2,393393E-6  0  0,001670224  9,942135E-5
1116,476  2,453299E-8  0  -6,225233E-5  -0,0001574961
1116,172  2,585933E-6  0  -0,001467811  -0,0009311179
1115,868  5,156574E-6  0  -0,00170668  -0,001763233
1115,564  4,395663E-6  0  -0,0005914053  -0,002186461
1115,26  4,834617E-6  0  0,001289525  -0,001994179
1114,957  8,753841E-6  0  0,002894178  -0,00135263
1114,653  9,869448E-6  0  0,003319741  -0,0006925229
1114,35  4,825459E-6  0  0,002328198  -0,0004463735
1114,047  7,463827E-7  0  0,0004986603  -0,0007874684
1113,744  3,021234E-6  0  -0,001091052  -0,001524574
1113,441  6,102978E-6  0  -0,001480199  -0,00221472
1113,139  5,202596E-6  0  -0,0003879251  -0,002428028
1112,836  5,692733E-6  0  0,001605401  -0,002008601
1112,534  1,099762E-5  0  0,003373696  -0,001176584
1112,232  1,316946E-5  0  0,003887426  -0,0004085299
1111,93  6,872595E-6  0  0,002818261  -0,0001629137
1111,628  8,109377E-7  0  0,0007537391  -0,0006096655
1111,327  3,073378E-6  0  -0,001113994  -0,001522792
1111,025  7,367157E-6  0  -0,001660397  -0,002402455
1110,724  6,786274E-6  0  -0,0004832908  -0,002760147
1110,423  7,922371E-6  0  0,001838609  -0,002404379
1110,122  1,625806E-5  0  0,004044037  -0,001560954
1109,821  2,118228E-5  0  0,004888738  -0,0007543997
1109,521  1,310695E-5  0  0,003855997  -0,0005135055
1109,22  2,862503E-6  0  0,001471864  -0,001066152
1108,92  4,994481E-6  0  -0,0009645955  -0,002197636
1108,62  1,35833E-5  0  -0,002095682  -0,003356341
1108,32  1,494701E-5  0  -0,001267165  -0,003951426
1108,02  1,278716E-5  0  0,001093564  -0,003677962
1107,72  1,819953E-5  0  0,003703912  -0,002687909
1107,421  2,493056E-5  0  0,00513735  -0,001510608
1107,121  1,909816E-5  0  0,00462246  -0,000766194
1106,822  5,944787E-6  0  0,002477859  -0,0008308572
1106,523  2,343637E-6  0  -6,687396E-5  -0,001639126
1106,224  8,638115E-6  0  -0,001567205  -0,002730876
1105,926  1,198517E-5  0  -0,001184269  -0,003513581
1105,627  1,185793E-5  0  0,0008365835  -0,003590902
1105,329  1,724851E-5  0  0,003304428  -0,002973976
1105,031  2,351707E-5  0  0,004763096  -0,002060299
1104,733  1,806466E-5  0  0,004327165  -0,001397233
1104,435  5,848531E-6  0  0,002195424  -0,001367724
1104,137  3,599786E-6  0  -0,0004551955  -0,001977026
1103,839  1,115683E-5  0  -0,002139052  -0,002858987
1103,542  1,389878E-5  0  -0,001914301  -0,00349422
1103,245  1,081267E-5  0  7,041192E-5  -0,00351252
1102,948  1,356915E-5  0  0,002652568  -0,002906001
1102,651  1,997042E-5  0  0,004317472  -0,002032561
1102,354  1,627565E-5  0  0,004069516  -0,00140991
1102,057  5,325469E-6  0  0,002012839  -0,00141932
1101,761  4,256471E-6  0  -0,0006968631  -0,00208809
1101,465  1,383343E-5  0  -0,002509082  -0,003073202
1101,169  1,800791E-5  0  -0,002372607  -0,003853522
1100,873  1,432999E-5  0  -0,0003544353  -0,004020188
1100,577  1,576482E-5  0  0,002377139  -0,003501137
1100,281  2,150364E-5  0  0,004204671  -0,00259531
1099,986  1,683872E-5  0  0,003983055  -0,001800949
1099,69  4,648479E-6  0  0,001704937  -0,001537964
1099,395  5,176117E-6  0  -0,001475193  -0,001921257
1099,1  1,977191E-5  0  -0,003880642  -0,00270946
1098,805  2,653885E-5  0  -0,004258496  -0,003451989
1098,511  1,789828E-5  0  -0,002495224  -0,003745655
1098,216  1,062886E-5  0  0,000308911  -0,003453571
1097,922  1,209708E-5  0  0,002455379  -0,00276534
1097,628  9,818495E-6  0  0,002608354  -0,002071364
1097,333  2,925643E-6  0  0,0005567328  -0,001730319
1097,04  9,346576E-6  0  -0,002657966  -0,001866744
1096,746  2,987727E-5  0  -0,005324684  -0,002313498
1096,452  3,883536E-5  0  -0,006029273  -0,002726642
1096,159  2,458102E-5  0  -0,004456638  -0,00279974
1095,866  7,51853E-6  0  -0,001571888  -0,00244892
1095,572  3,833623E-6  0  0,0009244777  -0,001860323
1095,279  3,84E-6  0  0,001559339  -0,001374332
1094,987  1,45618E-6  0  -7,920164E-5  -0,001277176
1094,694  1,096125E-5  0  -0,003111552  -0,00162401
1094,402  3,499308E-5  0  -0,005871551  -0,002198179
1094,109  4,807426E-5  0  -0,006859225  -0,002631186
1093,817  3,402005E-5  0  -0,005598176  -0,00261414
1093,525  1,139264E-5  0  -0,002908027  -0,00207847
1093,233  1,544354E-6  0  -0,0004355595  -0,001241504
1092,941  2,889229E-7  0  0,00028876  -0,0004901981
1092,65  1,464374E-6  0  -0,001269327  -0,0001686787
1092,359  1,692375E-5  0  -0,004334474  -0,0003893253
1092,067  4,790943E-5  0  -0,007255361  -0,0009727389
1091,776  6,586726E-5  0  -0,008440133  -0,001548265
1091,485  4,996242E-5  0  -0,007262055  -0,00175663
1091,194  1,93559E-5  0  -0,004420271  -0,001440867
1090,904  2,619848E-6  0  -0,001550343  -0,0007214467
1090,613  8,962421E-8  0  -0,0003056516  8,096093E-5
1090,323  2,187316E-6  0  -0,00143067  0,0006260011
1090,033  1,746405E-5  0  -0,004350039  0,0007334248
1089,743  5,073326E-5  0  -0,007502577  0,0004636373
1089,453  7,646665E-5  0  -0,009225774  6,092599E-5
1089,163  6,784596E-5  0  -0,008685761  -0,0001998122
1088,874  3,602013E-5  0  -0,006326461  -0,00017018
1088,584  1,16049E-5  0  -0,003589898  0,0001000102
1088,295  4,035114E-6  0  -0,002076722  0,0004115304
1088,006  6,515287E-6  0  -0,002632881  0,0005487799
1087,717  2,165813E-5  0  -0,00488471  0,0004141486
1087,428  5,048557E-5  0  -0,007482113  8,459914E-5
1087,14  7,152289E-5  0  -0,008900599  -0,0002389407
1086,851  6,280025E-5  0  -0,008333477  -0,0003543632
1086,563  3,427671E-5  0  -0,006158029  -0,0001775895
1086,275  1,247372E-5  0  -0,00370936  0,0002117625
1085,987  5,986919E-6  0  -0,002497158  0,0006214355
1085,699  1,064806E-5  0  -0,003321585  0,0008592935
1085,411  3,108975E-5  0  -0,00580073  0,0008382651
1085,124  6,703964E-5  0  -0,008582404  0,0006126937
1084,836  9,283481E-5  0  -0,01011711  0,000330091
1084,549  8,261678E-5  0  -0,009545706  0,000134363
1084,262  4,690073E-5  0  -0,007190553  8,381348E-5
1083,975  1,733563E-5  0  -0,00436871  0,0001338042
1083,688  6,345556E-6  0  -0,002636856  0,000189667
1083,402  7,690925E-6  0  -0,002903531  0,0001892005
1083,115  2,200862E-5  0  -0,004918377  0,0001554827
1082,829  5,021342E-5  0  -0,007428612  0,0001816183
1082,543  7,231675E-5  0  -0,008908115  0,0003559373
1082,257  6,521242E-5  0  -0,008436504  0,0006786481
1081,971  3,623646E-5  0  -0,006222686  0,001030788
1081,685  1,237639E-5  0  -0,003475514  0,001225472
1081,399  3,779511E-6  0  -0,001701571  0,001117961
1081,114  3,540469E-6  0  -0,001838233  0,0007084216
1080,829  1,266278E-5  0  -0,003720887  0,0001680987
1080,544  3,500185E-5  0  -0,006186308  -0,0002390408
1080,259  5,490507E-5  0  -0,007745828  -0,0003038299
1079,974  5,054533E-5  0  -0,00743569  -6,038097E-6
1079,689  2,641521E-5  0  -0,005355251  0,0004478967
1079,405  6,606616E-6  0  -0,002589585  0,000716345
1079,12  5,291463E-7  0  -0,0005710887  0,0005017522
1078,836  1,314767E-7  0  -0,0002562697  -0,0002789985
1078,552  4,20823E-6  0  -0,001593972  -0,001431906
1078,268  1,786223E-5  0  -0,003584945  -0,002573962
1077,984  3,208467E-5  0  -0,004885775  -0,00333109
1077,701  3,089821E-5  0  -0,004596099  -0,003540066
1077,417  1,729604E-5  0  -0,002768461  -0,003341498
1077,134  8,991315E-6  0  -0,0003500143  -0,003108227
1076,851  1,147824E-5  0  0,001398136  -0,003244734
1076,568  1,699164E-5  0  0,001653356  -0,003966843
1076,285  2,498037E-5  0  0,0005098324  -0,005184471
1076,002  4,066369E-5  0  -0,00109544  -0,006553918
1075,719  5,775264E-5  0  -0,00195817  -0,007670863
1075,437  6,508177E-5  0  -0,001337186  -0,008294904
1075,155  6,66197E-5  0  0,0005955291  -0,008477563
1074,872  7,450423E-5  0  0,002851424  -0,008520476
1074,59  8,767934E-5  0  0,004209584  -0,008788322
1074,309  9,748228E-5  0  0,003940888  -0,009486076
1074,027  0,0001071861  9,971611  0,002242588  -0,01053232
1073,745  0,0001245782  9,772699  0,0001262625  -0,01160551
1073,464  0,0001421486  9,666957  -0,001174  -0,0123387
1073,183  0,0001465732  9,688411  -0,0009228408  -0,01254866
1072,902  0,0001419788  9,817712  0,0006916127  -0,0123612
1072,621  0,0001434957  9,978804  0,002678846  -0,01215145
1072,34  0,0001545356  10,06373  0,003838667  -0,01232573
1072,059  0,0001696121  10,02154  0,003472444  -0,0130677
1071,779  0,0001901256  9,887281  0,001790864  -0,01419927
1071,498  0,0002159313  9,747254  -0,0002220895  -0,01524653
1071,218  0,0002304173  9,672471  -0,001405115  -0,01568438
1070,938  0,0002167343  9,688558  -0,001117595  -0,01522753
1070,658  0,0001824725  9,788877  0,0003789194  -0,01400098
1070,378  0,0001491146  9,927299  0,002085087  -0,01248509
1070,099  0,0001256728  10,012  0,002876263  -0,0112558
1069,819  0,0001103563  9,964922  0,002195335  -0,01065999
1069,54  0,0001050815  9,800159  0,0004069765  -0,01060983
1069,261  0,0001070176  9,630224  -0,001405615  -0,01061958
1068,981  9,876226E-5  0  -0,0020868  -0,0100742
1068,703  6,997016E-5  0  -0,001113925  -0,008585308
1068,424  3,735436E-5  0  0,001063476  -0,006233793
1068,145  2,175983E-5  0  0,003263486  -0,00355434
1067,867  1,844657E-5  0  0,004259458  -0,001259014
1067,588  1,156776E-5  0  0,003512995  0,0001543247
1067,31  2,593538E-6  0  0,001514378  0,0006910036
1067,032  9,384707E-7  0  -0,0004818523  0,0008774501
1066,754  3,37931E-6  0  -0,001181987  0,001486425
1066,476  9,082824E-6  0  -1,755041E-5  0,003112595
1066,199  3,777416E-5  0  0,002503936  0,005831177
1065,921  0,0001024886  12,39602  0,005077795  0,009133768
1065,644  0,0001773803  12,42257  0,006357296  0,01218603
1065,367  0,0002223936  12,52061  0,005746995  0,01427248
1065,09  0,0002300544  12,66028  0,003766446  0,01518463
1064,813  0,0002240312  12,78893  0,001763174  0,01533356
1064,536  0,0002277683  12,83038  0,001135253  0,01551728
1064,26  0,0002611824  12,75178  0,002516072  0,01646551
1063,983  0,0003468367  12,61803  0,005402312  0,01841343
1063,707  0,0004807593  12,51997  0,008450103  0,02094652
1063,431  0,0006074694  12,48682  0,01027117  0,02321182
1063,155  0,0006603538  12,50511  0,01026166  0,02438667
1062,879  0,0006262755  12,54772  0,008970377  0,02414693
1062,603  0,0005510372  12,5755  0,007779923  0,02286912
1062,328  0,0004961285  12,54304  0,008080338  0,02144326
1062,052  0,000511217  12,43875  0,01042106  0,02078933
1061,777  0,0006200774  12,31793  0,01414937  0,02134031
1061,502  0,0007897377  12,24117  0,01776333  0,02278219
1061,227  0,000925326  12,21815  0,01978519  0,02420513
1060,952  0,0009385412  12,2294  0,01964542  0,02459358
1060,677  0,0008272564  12,24621  0,01804873  0,02339012
1060,402  0,0006719288  12,23063  0,01658836  0,02081885
1060,128  0,0005682391  12,14584  0,01681699  0,01778
1059,854  0,000578051  12,00465  0,01931133  0,01536356
1059,579  0,0007076855  11,88163  0,0232858  0,014245
1059,305  0,0008870254  11,81969  0,02700005  0,01430021
1059,032  0,0009897554  11,80436  0,02874155  0,01466275
1058,758  0,0009280063  11,80469  0,02781858  0,01420366
1058,484  0,000734876  11,78615  0,02497887  0,01217521
1058,211  0,0005319643  11,70771  0,02199302  0,008659436
1057,937  0,0004252336  11,55023  0,0206289  0,004561362
1057,664  0,0004462285  11,38511  0,02160705  0,001135361
1057,391  0,0005567952  11,30349  0,02415277  -0,0007035797
1057,118  0,0006669444  11,29849  0,02642306  -0,0009021349
1056,846  0,0006744246  11,32044  0,02657748  -0,0003234953
1056,573  0,0005446211  11,32061  0,02387718  -0,0002867837
1056,3  0,0003542261  11,23734  0,01916554  -0,001831637
1056,028  0,0002241536  10,99221  0,01443285  -0,005112049
1055,756  0,0002130853  10,66281  0,01170017  -0,009265811
1055,484  0,0002927786  10,50724  0,01186306  -0,01285172
1055,212  0,0003973726  10,5313  0,0141732  -0,0146317
1054,94  0,0004615638  10,62463  0,01667398  -0,01427339
1054,669  0,0004401892  10,70537  0,01734995  -0,01257714
1054,397  0,0003429616  10,70644  0,0153224  -0,0110823
1054,126  0,0002457111  10,55313  0,01138173  -0,01124802
1053,854  0,0002332  10,26566  0,007524374  -0,01364853
1053,583  0,0003303001  10,07694  0,005747186  -0,01763038
1053,312  0,0004944968  10,06645  0,006803639  -0,02163894
1053,042  0,0006464429  10,14411  0,009672549  -0,02405685
1052,771  0,0006997184  10,22673  0,01209139  -0,02410643
1052,5  0,0006152636  10,25114  0,01188355  -0,02231565
1052,23  0,0004623657  10,15145  0,008322987  -0,02026919
1051,96  0,0003830409  9,898769  0,002722016  -0,01975168
1051,69  0,0004597153  9,663111  -0,002152032  -0,02173105
1051,42  0,000651194  9,624492  -0,003557067  -0,02573896
1051,15  0,0008694266  9,750332  -0,0003447996  -0,03001375
1050,88  0,001049867  9,9533  0,006275608  -0,03237258
1050,611  0,001120851  10,16112  0,0132428  -0,03138343
1050,341  0,001001437  10,32451  0,01717183  -0,02722631
1050,072  0,0007081307  10,39779  0,01607311  -0,02177043
1049,803  0,0004087768  10,28703  0,01030618  -0,01778462
1049,534  0,000306093  9,88792  0,002236439  -0,01764123
1049,265  0,0005008618  9,531103  -0,005200337  -0,02213855
1048,996  0,0009735705  9,434494  -0,01019113  -0,03001457
