-1006.667  0.002162977  5.573134  -0.00799282  0.04581584
-1000  0.002230673  5.584523  -0.008646281  0.04643183
-993.3334  0.002348452  5.614723  -0.01030616  0.04735224
-986.6667  0.002232303  5.605187  -0.009607373  0.04626015
-980  0.002351543  5.568681  -0.008121139  0.04780785
-973.3334  0.002209186  5.525684  -0.005872422  0.04663369
-966.6667  0.002284444  5.507207  -0.005094423  0.04752358
-960  0.002059184  5.514819  -0.005180057  0.0450816
-953.3334  0.00194146  5.437494  -0.001633316  0.04403172
-946.6667  0.001815256  5.407853  -0.0003168252  0.04260465
-940  0.001855831  5.294858  0.004538954  0.04283958
-933.3334  0.001664441  5.250104  0.006109336  0.04033754
-926.6667  0.001647245  5.182289  0.008782963  0.03962455
-920  0.001637897  5.101011  0.01193702  0.03867047
-913.3334  0.001501999  5.028032  0.01410077  0.03609942
-906.6667  0.001606215  4.932846  0.01806376  0.0357759
-900  0.001722085  4.906592  0.01966995  0.03654008
-893.3334  0.001753606  4.836838  0.02237085  0.03539988
-886.6667  0.001760363  4.760859  0.02504147  0.03366434
-880  0.002029496  4.77028  0.02654591  0.03639794
-873.3334  0.002164049  4.752651  0.02807007  0.0370961
-866.6667  0.002256525  4.76687  0.02812204  0.03828416
-860  0.002323909  4.804976  0.02703801  0.03991059
-853.3334  0.002553323  4.854543  0.02623363  0.04318703
-846.6667  0.002477461  4.872762  0.02506166  0.04300435
-840  0.002876364  4.964159  0.02266213  0.04860855
-833.3334  0.002895005  5.054059  0.01826547  0.05061005
-826.6667  0.003200091  5.142227  0.01444392  0.05469428
-820  0.003259963  5.259819  0.008001142  0.05653269
-813.3334  0.003464443  5.36861  0.001871847  0.05882975
-806.6667  0.003772013  5.449538  -0.003015623  0.06134264
-800  0.004218233  5.590301  -0.01225863  0.06378055
-793.3334  0.00447897  5.710546  -0.02042429  0.0637324
-786.6667  0.004801817  5.845918  -0.02985998  0.06253158
-780  0.005205084  5.940221  -0.03708087  0.06188775
-773.3334  0.005996922  6.049433  -0.04680483  0.06169465
-766.6667  0.006588421  6.164387  -0.05615226  0.05861182
-760  0.007101947  6.238334  -0.06263606  0.0563797
-753.3334  0.007904846  6.357323  -0.07267556  0.0512163
-746.6667  0.008303325  6.462095  -0.07956593  0.04441382
-740  0.008932436  6.533142  -0.08558697  0.04009124
-733.3334  0.00919714  6.636576  -0.090582  0.0314967
-726.6667  0.009548659  6.725793  -0.09478918  0.02374175
-720  0.01033508  6.812284  -0.1003804  0.01608903
-713.3334  0.01026939  6.925568  -0.1012324  0.004623971
-706.6667  0.01091201  7.011968  -0.1043738  -0.004256084
-700  0.01097003  7.130994  -0.1034038  -0.01666396
-693.3334  0.01144415  7.216261  -0.1037815  -0.02595296
-686.6667  0.01186593  7.32366  -0.102235  -0.03760236
-680  0.01173966  7.413954  -0.09790275  -0.0464189
-673.3334  0.0118621  7.539961  -0.09176768  -0.05865825
-666.6667  0.01203848  7.639799  -0.08609715  -0.06801293
-660  0.01223755  7.743422  -0.07924747  -0.07718415
-653.3334  0.01267357  7.847761  -0.07202764  -0.08651929
-646.6667  0.01271494  7.97093  -0.06095169  -0.09486743
-640  0.01313803  8.060337  -0.05309966  -0.1015798
-633.3334  0.01339825  8.176636  -0.04135754  -0.1081102
-626.6667  0.0140744  8.28772  -0.02984375  -0.1148205
-620  0.0139678  8.362754  -0.02107214  -0.1162917
-613.3334  0.01476386  8.451255  -0.01101215  -0.1210066
-606.6667  0.01469759  8.565358  0.002830336  -0.1212006
-600  0.01464111  8.656795  0.01385865  -0.1202042
-593.3334  0.01454398  8.756439  0.02566216  -0.1178365
-586.6667  0.0142641  8.846536  0.03581082  -0.1139372
-580  0.01456479  8.934512  0.04616209  -0.1115072
-573.3334  0.01495015  9.039876  0.0583907  -0.1074275
-566.6667  0.01465375  9.144302  0.06858032  -0.09975212
-560  0.01477932  9.234544  0.07762135  -0.09356412
-553.3334  0.01461908  9.336233  0.086247  -0.08473805
-546.6667  0.01439117  9.438306  0.09369355  -0.07491787
-540  0.01446472  9.53409  0.1006854  -0.06578123
-533.3334  0.01446508  9.642045  0.1071882  -0.05455058
-526.6667  0.0146704  9.745909  0.1130602  -0.0434487
-520  0.01474593  9.842668  0.117029  -0.03240604
-513.3334  0.01465745  9.929777  0.1190457  -0.02203547
-506.6667  0.01484255  10.02998  0.1214124  -0.01007901
-500  0.01546105  10.12236  0.1243368  0.00118822
-493.3334  0.01555519  10.21902  0.1240176  0.01322162
-486.6667  0.01593355  10.30633  0.1238718  0.0242762
-480  0.01673861  10.38784  0.1245151  0.035137
-473.3334  0.0169743  10.46526  0.1222765  0.04497502
-466.6667  0.01718816  10.55495  0.1184964  0.05609608
-460  0.01711479  10.65312  0.112187  0.06729685
-453.3334  0.01766791  10.7354  0.1079809  0.07751158
-446.6667  0.01863486  10.84896  0.1011615  0.09165812
-440  0.01996792  10.95763  0.09380916  0.1056776
-433.3334  0.02197353  11.06208  0.0863126  0.1205142
-426.6667  0.02471562  11.15007  0.07995424  0.1353623
-420  0.02740382  11.23044  0.07247532  0.1488326
-413.3334  0.02944794  11.30107  0.06405517  0.1592008
-406.6667  0.03131052  11.37587  0.05359634  0.1686356
-400  0.03306877  11.46699  0.03908279  0.1775987
-393.3334  0.03542011  11.57368  0.02064668  0.1870664
-386.6667  0.03877505  11.68516  -0.0003058186  0.1969136
-380  0.04309533  11.78082  -0.02014935  0.206614
-373.3334  0.0489169  11.87234  -0.04149569  0.2172441
-366.6667  0.055065  11.95036  -0.06185783  0.2263595
-360  0.06073312  12.03799  -0.08551918  0.2311268
-353.3334  0.06618715  12.11581  -0.1077642  0.2336108
-346.6667  0.07280516  12.189  -0.1306379  0.2360909
-340  0.0787091  12.26082  -0.1530965  0.2350969
-333.3334  0.08333884  12.33706  -0.1755007  0.2292124
-326.6667  0.08593689  12.43148  -0.1993666  0.2149183
-320  0.08942931  12.53941  -0.2258115  0.1960573
-313.3333  0.09664885  12.65895  -0.2573803  0.1743681
-306.6667  0.1093385  12.75886  -0.2908887  0.1572333
-300  0.1230955  12.84249  -0.3215038  0.1404664
-293.3333  0.1340388  12.91327  -0.3450164  0.1224846
-286.6667  0.1409795  12.98732  -0.36216  0.0990943
-280  0.149181  13.06935  -0.3796456  0.07106518
-273.3333  0.1650715  13.15973  -0.4044705  0.03840629
-266.6667  0.1909796  13.23931  -0.4369624  0.006594506
-260  0.2234688  13.29506  -0.4723342  -0.01921532
-253.3333  0.2554597  13.33243  -0.5038923  -0.03939897
-246.6667  0.2814596  13.35868  -0.5276458  -0.05522257
-240  0.3007215  13.39383  -0.543059  -0.07621327
-233.3333  0.3125741  13.45028  -0.5483917  -0.1088145
-226.6667  0.3245177  13.53159  -0.5479187  -0.1558934
-220  0.3419681  13.63535  -0.5428593  -0.217421
-213.3333  0.3758198  13.74553  -0.5405793  -0.2891259
-206.6667  0.4307521  13.84478  -0.5452202  -0.3653588
-200  0.504937  13.92138  -0.5583057  -0.4395814
-193.3333  0.5806516  13.96966  -0.5752556  -0.4997325
-186.6667  0.6361987  13.99665  -0.5878058  -0.5391503
-180  0.6526261  14.01292  -0.5863818  -0.555682
-173.3333  0.6329681  14.03168  -0.5671151  -0.5579862
-166.6667  0.5902322  14.06818  -0.5276102  -0.558444
-160  0.5489451  14.12395  -0.4780132  -0.5660817
-153.3333  0.5251079  14.19292  -0.4282503  -0.5845593
-146.6667  0.5270067  14.26008  -0.3887563  -0.6130867
-140  0.5560259  14.31098  -0.3667621  -0.6492391
-133.3333  0.6036527  14.34578  -0.3583778  -0.6893606
-126.6667  0.6556192  14.36896  -0.3567332  -0.7268842
-120  0.7008243  14.38457  -0.3570495  -0.7571921
-113.3333  0.7303763  14.39595  -0.3556822  -0.7770884
-106.6667  0.7558156  14.40697  -0.353089  -0.7944456
-100  0.773445  14.42298  -0.3442672  -0.8092744
-93.33334  0.7954052  14.44063  -0.3345851  -0.8267152
-86.66667  0.8204797  14.4603  -0.3232399  -0.8461653
-80  0.8587431  14.47363  -0.3191204  -0.870003
-73.33334  0.9094341  14.48409  -0.3190219  -0.8986986
-66.66667  0.9611273  14.49218  -0.3204749  -0.9265112
-60  0.993839  14.50548  -0.3133261  -0.9463962
-53.33334  1  14.523  -0.297614  -0.9546863
-46.66667  0.9920224  14.54115  -0.2791248  -0.9560919
-40  0.9840705  14.55232  -0.267344  -0.9552998
-33.33334  0.9832279  14.55375  -0.2658685  -0.9552705
-26.66667  0.9775775  14.54323  -0.2751016  -0.9496824
-20  0.9596046  14.52578  -0.2889449  -0.9360104
-13.33333  0.9246163  14.50986  -0.2982179  -0.9141566
-6.666667  0.8794347  14.50546  -0.2947631  -0.8902524
0  0.8287151  14.51431  -0.2784709  -0.8667001
6.666667  0.7836895  14.52945  -0.2580127  -0.8468288
13.33333  0.7463817  14.54063  -0.2425396  -0.8291901
20  0.7206701  14.53978  -0.2390213  -0.814579
26.66667  0.7079887  14.5283  -0.246163  -0.804607
33.33334  0.7012962  14.51188  -0.2581125  -0.7966644
40  0.6971452  14.49543  -0.2703753  -0.7899635
46.66667  0.6993318  14.4787  -0.2839946  -0.7865614
53.33334  0.7109249  14.45809  -0.3026222  -0.7869846
60  0.7344174  14.42922  -0.3305419  -0.7906702
66.66667  0.7595252  14.3931  -0.3649681  -0.791406
73.33334  0.7764921  14.35137  -0.402081  -0.7841065
80  0.7655795  14.30692  -0.4334428  -0.7600703
86.66667  0.7286473  14.25732  -0.4591096  -0.7196288
93.33334  0.6686829  14.20687  -0.4740127  -0.6663294
100  0.602869  14.15272  -0.483668  -0.6073996
106.6667  0.54205  14.09847  -0.4891752  -0.5502342
113.3333  0.4928611  14.03924  -0.4966965  -0.4961389
120  0.4574713  13.9766  -0.5075114  -0.4471057
126.6667  0.430927  13.91267  -0.5192862  -0.4015829
133.3333  0.4096819  13.85233  -0.5290149  -0.3603126
140  0.3879029  13.7989  -0.5327488  -0.3226169
146.6667  0.363745  13.75418  -0.5293453  -0.2890304
153.3333  0.3374455  13.71565  -0.5201955  -0.2585385
160  0.312481  13.68237  -0.5085826  -0.2320016
166.6667  0.2903618  13.65151  -0.4969201  -0.2084039
173.3333  0.2698041  13.61642  -0.4857594  -0.1839616
180  0.2497211  13.57461  -0.4743194  -0.1572967
186.6667  0.2296453  13.51667  -0.4628255  -0.124249
193.3333  0.2113453  13.44613  -0.4512994  -0.08760235
200  0.1948352  13.36637  -0.438637  -0.04932328
206.6667  0.1804972  13.28182  -0.4246899  -0.01164984
213.3333  0.1674446  13.19694  -0.4085245  0.02350031
220  0.1579464  13.10413  -0.3929462  0.05949486
226.6667  0.1515673  13.01653  -0.3783542  0.0917352
233.3333  0.1463159  12.92699  -0.3621931  0.1230127
240  0.1412865  12.84196  -0.3443612  0.1506714
246.6667  0.1330393  12.75248  -0.3197586  0.1754815
253.3333  0.1250698  12.6683  -0.2946294  0.1956101
260  0.1157062  12.57809  -0.2652849  0.2129087
266.6667  0.1067449  12.50101  -0.2382992  0.2235136
273.3333  0.09714577  12.41553  -0.2082978  0.2318573
280  0.08870265  12.33332  -0.1801753  0.2371487
286.6667  0.08179122  12.24153  -0.1514126  0.242622
293.3333  0.07489948  12.15227  -0.1236209  0.2441666
300  0.06857275  12.06157  -0.09663609  0.2433808
306.6667  0.06298994  11.9711  -0.07116464  0.2406772
313.3333  0.0579176  11.88144  -0.04730183  0.2359664
320  0.05301057  11.79333  -0.02521347  0.2288555
326.6667  0.04917611  11.70077  -0.003807695  0.2217242
333.3334  0.04436799  11.61213  0.01504136  0.2100994
340  0.0406388  11.51507  0.03381363  0.1987346
346.6667  0.03671619  11.41008  0.05176015  0.1844914
353.3334  0.03431995  11.30038  0.06926969  0.1718187
360  0.03145458  11.17888  0.08576194  0.15524
366.6667  0.02957877  11.05905  0.1005647  0.1395189
373.3334  0.02772665  10.93522  0.1133048  0.1220192
380  0.02679323  10.81319  0.1251537  0.1054978
386.6667  0.02594472  10.68597  0.1353325  0.08734892
393.3334  0.02510053  10.5722  0.1420055  0.07024925
400  0.02421091  10.45774  0.1464332  0.052614
406.6667  0.02370402  10.34243  0.1499201  0.03504275
413.3334  0.02347482  10.23548  0.1520635  0.01874886
420  0.02235833  10.14138  0.149466  0.004271918
426.6667  0.02143396  10.02357  0.1458209  -0.01304654
433.3334  0.02051386  9.929255  0.1408207  -0.02614201
440  0.01952685  9.8254  0.1340068  -0.03961108
446.6667  0.01857671  9.72408  0.1261277  -0.05165762
453.3334  0.01731582  9.616678  0.1157242  -0.06263977
460  0.0164208  9.505529  0.1052322  -0.07312307
466.6667  0.01538428  9.38278  0.09242437  -0.08271648
473.3334  0.01469133  9.28928  0.08237757  -0.08891157
480  0.01389306  9.177537  0.06996723  -0.09485595
486.6667  0.01357222  9.080027  0.05969853  -0.1000415
493.3334  0.01296546  8.961074  0.04633273  -0.1040132
500  0.01219731  8.871844  0.03577047  -0.1044882
506.6667  0.01190375  8.769276  0.02458283  -0.1062988
513.3334  0.01101233  8.667482  0.01313254  -0.1041147
520  0.01073715  8.564032  0.002281799  -0.1035951
526.6667  0.009851503  8.454127  -0.008711578  -0.09887169
533.3334  0.009598251  8.349619  -0.01873255  -0.09616311
540  0.009432233  8.228108  -0.02998786  -0.09237403
546.6667  0.008892498  8.126521  -0.03806298  -0.08627692
553.3334  0.008783734  8.008729  -0.04764438  -0.08070779
560  0.008371587  7.903343  -0.05454329  -0.07346167
566.6667  0.008396082  7.789987  -0.06259413  -0.06691829
573.3334  0.00830752  7.673445  -0.06958076  -0.05887307
580  0.008424065  7.568588  -0.07588731  -0.0516254
586.6667  0.007999986  7.463295  -0.07883036  -0.04225826
593.3334  0.008218193  7.353562  -0.08410819  -0.03382315
600  0.008096814  7.232479  -0.08692863  -0.02324279
606.6667  0.008478121  7.142769  -0.09072506  -0.01571891
613.3334  0.008410109  7.043921  -0.09146435  -0.006661916
620  0.008591195  6.920545  -0.09256974  0.004694358
626.6667  0.009031397  6.80102  -0.09366062  0.0160961
633.3334  0.009443364  6.719465  -0.09411381  0.0242065
640  0.009709462  6.626806  -0.09275011  0.03326979
646.6667  0.009612099  6.534209  -0.08882775  0.04149372
653.3334  0.01007311  6.42095  -0.08554974  0.05248194
660  0.01057683  6.331111  -0.08248422  0.06142623
666.6667  0.01081444  6.234717  -0.07704042  0.06985136
673.3334  0.0111316  6.149446  -0.07184227  0.07726761
680  0.01121052  6.056915  -0.06462336  0.08387098
686.6667  0.01121636  5.965888  -0.05674663  0.08942138
693.3334  0.01153117  5.889425  -0.05044335  0.09479787
700  0.01159191  5.825694  -0.04442002  0.09807535
706.6667  0.01134307  5.746583  -0.03613609  0.1001861
713.3334  0.011041  5.6704  -0.02802543  0.1012698
720  0.01068575  5.58714  -0.01918998  0.1015751
726.6667  0.01052001  5.531701  -0.01342675  0.1016845
733.3334  0.00968924  5.460637  -0.005924159  0.09825551
740  0.008948966  5.400391  2.424633E-6  0.09459897
746.6667  0.007901157  5.312531  0.007801958  0.08854539
753.3334  0.007181724  5.241131  0.0134417  0.08367224
760  0.006503788  5.185683  0.01718468  0.07879388
766.6667  0.005281456  5.108422  0.02092004  0.06959747
773.3334  0.004073329  5.029342  0.02314317  0.05947875
780  0.003203785  4.93135  0.02558715  0.05048844
786.6667  0.002299933  4.827463  0.0259986  0.04029896
793.3334  0.001643025  4.736781  0.02496849  0.03193116
800  0.0008687874  4.522647  0.02267574  0.01883078
806.6667  0.000558921  4.201461  0.02202585  0.008589688
813.3334  0.0003881761  3.705081  0.01954959  -0.002447355
820  0.0004202911  3.280019  0.01748188  -0.01070864
826.6667  0.0006859269  2.764387  0.01268392  -0.02291386
833.3334  0.00109698  2.493102  0.007688666  -0.03221591
840  0.001930866  2.356099  0.00426767  -0.04373389
846.6667  0.002686962  2.268369  0.0004947732  -0.05183355
853.3334  0.003450713  2.189851  -0.004048459  -0.05860309
860  0.004732337  2.138294  -0.008271434  -0.0682929
866.6667  0.005737714  2.08847  -0.0128416  -0.07465124
873.3334  0.006896174  2.092146  -0.01377749  -0.08189234
880  0.007895021  2.054824  -0.01800076  -0.08701146
886.6667  0.008655475  2.047858  -0.01948194  -0.09097213
893.3334  0.009421664  2.045727  -0.02052816  -0.09486969
900  0.0104181  2.032257  -0.02292815  -0.09946053
906.6667  0.01097749  2.046018  -0.02212856  -0.10241
913.3334  0.01189952  2.044919  -0.02315632  -0.1065988
920  0.01171746  2.053251  -0.02209635  -0.105968
926.6667  0.01181221  2.071735  -0.02021518  -0.1067874
933.3334  0.0122684  2.086941  -0.01894466  -0.1091306
940  0.01209007  2.11157  -0.01613284  -0.1087649
946.6667  0.01195771  2.139857  -0.01297852  -0.1085784
953.3334  0.0111271  2.16309  -0.01008313  -0.105002
960  0.01094403  2.207899  -0.005325153  -0.1044781
966.6667  0.01024546  2.22957  -0.002960678  -0.1011765
973.3334  0.01003073  2.265576  0.0006762347  -0.1001513
980  0.009632391  2.303827  0.004415323  -0.09804538
986.6667  0.00894269  2.34401  0.008045954  -0.09422289
993.3334  0.008783772  2.390269  0.0122838  -0.0929133
1000  0.008392492  2.434413  0.01600323  -0.09020193
1006.667  0.008132267  2.471823  0.01906308  -0.08814117
1013.333  0.007810915  2.549066  0.02529274  -0.08468289
1020  0.007694068  2.585483  0.02814626  -0.08307741
1026.667  0.007524067  2.618775  0.03055278  -0.08118248
1033.333  0.007455837  2.687978  0.03592916  -0.07851708
1040  0.007210409  2.726814  0.03830421  -0.07578388
1046.667  0.007476016  2.791928  0.04394177  -0.07446567
1053.333  0.007479707  2.820117  0.04603448  -0.07321567
1060  0.007542827  2.853534  0.04865904  -0.07193834
1066.667  0.007871085  2.900681  0.05311472  -0.07106273
1073.333  0.008106843  2.950303  0.05741516  -0.06935663
1080  0.007851575  2.993181  0.05937787  -0.06577114
1086.667  0.008483603  3.032027  0.06433  -0.06591854
1093.333  0.008569271  3.088283  0.06827678  -0.06251042
1100  0.008841903  3.124936  0.07163462  -0.06091292
1106.667  0.008953828  3.15736  0.07403583  -0.05892812
1113.333  0.00916876  3.200594  0.07742646  -0.0563374
1120  0.009348544  3.246829  0.08072758  -0.05321281
1126.667  0.009523285  3.286314  0.08353512  -0.05044966
1133.333  0.0100336  3.330611  0.0879531  -0.04793595
1140  0.01003507  3.36737  0.08966192  -0.04467445
1146.667  0.01050083  3.417879  0.09390933  -0.04101051
1153.333  0.01061872  3.461054  0.09612702  -0.03712565
1160  0.01130904  3.491373  0.1003183  -0.03528855
1166.667  0.01109199  3.548001  0.1011696  -0.02926925
1173.333  0.01146455  3.605207  0.1043878  -0.02382733
1180  0.01171613  3.636171  0.1062221  -0.02080883
1186.667  0.01262675  3.669413  0.1109298  -0.0179254
1193.333  0.01282492  3.707765  0.1124074  -0.01376565
1200  0.01393769  3.722893  0.1173863  -0.01257609
1206.667  0.01461864  3.7522  0.1205454  -0.009351343
1213.333  0.01513244  3.77116  0.1228038  -0.00718733
1220  0.01579224  3.794148  0.1255881  -0.004456791
1226.667  0.01598663  3.802376  0.1263913  -0.003444304
1233.333  0.01725403  3.804105  0.1313118  -0.003351164
1240  0.0171994  3.810694  0.131123  -0.002481966
1246.667  0.01828156  3.784684  0.1350728  -0.006073821
1253.333  0.01832871  3.77813  0.1352041  -0.006967862
1260  0.01935183  3.751744  0.1386892  -0.01082255
1266.667  0.01980126  3.749986  0.140271  -0.0111941
1273.333  0.02045104  3.72704  0.1422554  -0.014644
1280  0.02001883  3.699667  0.1402949  -0.01833512
1286.667  0.02132368  3.669529  0.144159  -0.02327782
1293.333  0.0211755  3.653156  0.1432582  -0.02554564
1300  0.02185455  3.614292  0.1444189  -0.03158717
1306.667  0.02130462  3.607276  0.1423679  -0.03218691
1313.333  0.02180699  3.557672  0.1422449  -0.03966597
1320  0.02188127  3.540426  0.1417805  -0.04218474
1326.667  0.0218412  3.514432  0.1405074  -0.04581348
1333.333  0.0211382  3.482987  0.1367423  -0.04939381
1340  0.02076288  3.45425  0.1340603  -0.05282714
1346.667  0.02054804  3.431373  0.1321279  -0.05559003
1353.333  0.01976465  3.398021  0.1276947  -0.05881089
1360  0.01927064  3.371318  0.1244933  -0.06141705
1366.667  0.01829758  3.363251  0.1208227  -0.06082308
1373.333  0.0177671  3.343728  0.1178657  -0.0622477
1380  0.01683738  3.313895  0.1128819  -0.06399271
1386.667  0.01549458  3.27716  0.1059595  -0.06532358
1393.333  0.01452326  3.259892  0.1014772  -0.06500482
1400  0.01382899  3.26081  0.09908018  -0.0633412
1406.667  0.0121486  3.224084  0.09062308  -0.062738
1413.333  0.0112161  3.225205  0.08714318  -0.06018444
1420  0.01045272  3.191469  0.08211784  -0.0609047
1426.667  0.008919083  3.180479  0.07523192  -0.05708976
1433.333  0.008421586  3.148306  0.07128133  -0.05779756
1440  0.007398849  3.113553  0.0648903  -0.05646324
1446.667  0.00669055  3.086708  0.06024272  -0.05532959
1453.333  0.005773696  3.072129  0.05520768  -0.05220927
1460  0.005100979  3.050298  0.05080827  -0.05019461
1466.667  0.004381883  2.992149  0.04430774  -0.04918035
1473.333  0.003950296  2.968448  0.04095071  -0.0476795
1480  0.003287654  2.932269  0.03576072  -0.04481991
1486.667  0.002919643  2.864469  0.03076099  -0.04442302
1493.333  0.002487377  2.84216  0.02747095  -0.041626
1500  0.002211837  2.780547  0.02343864  -0.04077336
1506.667  0.001832883  2.708848  0.01862274  -0.03854966
1513.333  0.001596477  2.645105  0.01505324  -0.03701185
1520  0.001331097  2.567861  0.01109634  -0.03475584
